date,daily_return
2015-05-23,-0.023625414591376237
2015-05-24,-0.027419437181119943
2015-05-25,0.00299046353289234
2015-05-26,0.017534503263869183
2015-05-27,0.024702265596473483
2015-05-28,-0.03040677927055857
2015-05-29,-0.004790468840873752
2015-05-30,0.025936401531965414
2015-05-31,-0.019400160499376207
2015-06-01,-0.006222965298480099
2015-06-02,-0.0025893129795815373
2015-06-03,-0.007278898990835225
2015-06-04,0.04079989140963014
2015-06-05,0.006062038867111985
2015-06-06,0.012718675084910425
2015-06-07,-0.023815764312568266
2015-06-08,-0.016552975738124642
2015-06-09,0.033523389267749115
2015-06-10,0.0015905096455195444
2015-06-11,0.0008017749660897966
2015-06-12,0.0022473246820735593
2015-06-13,0.014286529457616881
2015-06-14,0.007255022639741648
2015-06-15,-0.00416287205838084
2015-06-16,-0.02491964990241191
2015-06-17,0.0012494484223350977
2015-06-18,0.0008284956071640259
2015-06-19,0.007448487086777922
2015-06-20,-0.029787293906054835
2015-06-21,0.009326389126111723
2015-06-22,0.012501094031457605
2015-06-23,-0.010600986125887779
2015-06-24,-0.004044974590921124
2015-06-25,-0.00767144863324043
2015-06-26,-0.016581615197697408
2015-06-27,-0.01883236593085469
2015-06-28,0.020847962341361326
2015-06-29,0.01783680019919065
2015-06-30,-0.01796884969631707
2015-07-01,-0.012543302477645124
2015-07-02,0.0009483775308039011
2015-07-03,-0.0009859942265768584
2015-07-04,0.011735456903224861
2015-07-05,0.029649411262674175
2015-07-06,-0.004169702091906591
2015-07-07,-0.020532832348999386
2015-07-08,-0.0244518004394646
2015-07-09,0.0077740886311654656
2015-07-10,0.011769569720953887
2015-07-11,-0.020899057220695072
2015-07-12,0.01384613615122432
2015-07-13,-0.023181172848847797
2015-07-14,-0.0011240143911419587
2015-07-15,-0.012781535725489679
2015-07-16,0.0028121544141428423
2015-07-17,0.034622211532884695
2015-07-18,-0.009347555421454934
2015-07-19,0.009592540847798148
2015-07-20,0.008471726176693117
2015-07-21,0.0087457273901832
2015-07-22,-0.0007672674870518037
2015-07-23,-0.033798476311322934
2015-07-24,-0.024667386242016587
2015-07-25,0.005643851606180084
2015-07-26,-0.012700365123393897
2015-07-27,0.00436265321092999
2015-07-28,-0.014960982080761798
2015-07-29,-0.004180476053124549
2015-07-30,-0.010734379481702194
2015-07-31,0.018393026185991035
2015-08-01,0.03009376625510951
2015-08-02,-0.011788539364420814
2015-08-03,-0.009222766397072535
2015-08-04,0.020028472435366984
2015-08-05,0.008445056066214596
2015-08-06,0.01379433733380675
2015-08-07,-0.02233507377953481
2015-08-08,-0.01191584171451765
2015-08-09,-0.010993577807245525
2015-08-10,-0.009699493987448848
2015-08-11,0.02526549523170507
2015-08-12,0.003099334309659696
2015-08-13,-0.009196579063368793
2015-08-14,0.010796552382395852
2015-08-15,0.0046317612727857504
2015-08-16,-0.0015130410752396406
2015-08-17,0.0006717432060563411
2015-08-18,-0.01212177521018809
2015-08-19,-0.007809171409416504
2015-08-20,0.020028783324422816
2015-08-21,0.023490784797584707
2015-08-22,-0.030456445370835472
2015-08-23,0.0038590405669960415
2015-08-24,0.007436386859327682
2015-08-25,0.006413579490807342
2015-08-26,-0.015705747949326998
2015-08-27,-0.02075471535328166
2015-08-28,0.009305386527960202
2015-08-29,0.027460352826575773
2015-08-30,0.02200537916105172
2015-08-31,-0.005845548553265689
2015-09-01,-0.0029684876647815273
2015-09-02,-0.006334738828154385
2015-09-03,0.016590258745195152
2015-09-04,0.025710541801181597
2015-09-05,-0.018799649050725065
2015-09-06,-0.0032942272988425447
2015-09-07,0.038389010833780324
2015-09-08,0.027054778411518043
2015-09-09,-0.018079184029081263
2015-09-10,0.028151298498042987
2015-09-11,-0.006422109461667103
2015-09-12,-0.012171359351388134
2015-09-13,0.024632559444651925
2015-09-14,0.008619895525327825
2015-09-15,0.014715482941134006
2015-09-16,-0.02139620117530283
2015-09-17,0.008723480176542342
2015-09-18,0.003392473182192157
2015-09-19,-0.0028320986934926573
2015-09-20,-0.014617526981623774
2015-09-21,0.013016585915217371
2015-09-22,0.004989896036377672
2015-09-23,0.012438325878348921
2015-09-24,-0.010005229154390727
2015-09-25,0.023329034826117923
2015-09-26,-0.004863566716267531
2015-09-27,-0.015472274519108709
2015-09-28,0.02969507718305464
2015-09-29,0.015501169773484591
2015-09-30,-0.011076411843998879
2015-10-01,0.0015613717215026135
2015-10-02,-0.009825318903384228
2015-10-03,0.009549080763818774
2015-10-04,-0.0046437835236791125
2015-10-05,0.021778893936357013
2015-10-06,0.010021485635007599
2015-10-07,0.026528231049443685
2015-10-08,0.002159816618383159
2015-10-09,0.01801406263137517
2015-10-10,0.00920708980202889
2015-10-11,-0.025477721723561886
2015-10-12,-0.0009640828795651757
2015-10-13,0.04730242261502293
2015-10-14,-0.02889910067656698
2015-10-15,0.013106287210201018
2015-10-16,0.0022244950546923548
2015-10-17,0.0012495617493035738
2015-10-18,-0.005254637774416149
2015-10-19,0.0047185587520393035
2015-10-20,-0.010210392131442259
2015-10-21,-0.005557940013987128
2015-10-22,0.020577624144589413
2015-10-23,0.01500651448640844
2015-10-24,-0.012475242778316575
2015-10-25,0.007664047190174994
2015-10-26,0.018325510417774415
2015-10-27,-0.016292468428231177
2015-10-28,-0.018970544281007085
2015-10-29,-0.02174632725592862
2015-10-30,-0.003958333229110544
2015-10-31,0.011904964315142541
2015-11-01,-0.020009458657099577
2015-11-02,0.012263513091299805
2015-11-03,0.009151533160489445
2015-11-04,-0.02899248462294579
2015-11-05,-0.001962855165244415
2015-11-06,-0.007552408646161024
2015-11-07,-0.004920672028459139
2015-11-08,-0.015089559957150445
2015-11-09,-0.007397489559469395
2015-11-10,0.0013307020105497447
2015-11-11,-0.0063923118250243105
2015-11-12,-0.007161039495860111
2015-11-13,0.018366331125647006
2015-11-14,-0.0034661585120793204
2015-11-15,0.02768008088727747
2015-11-16,-0.005110853108713398
2015-11-17,-0.009212845344504283
2015-11-18,-0.002392639615606762
2015-11-19,0.02370032517442966
2015-11-20,0.012681435965794075
2015-11-21,0.00788836312441954
2015-11-22,-0.002462041249714164
2015-11-23,0.02919499329756059
2015-11-24,-0.01142153879573149
2015-11-25,-0.017604166047952896
2015-11-26,-0.010699473207204768
2015-11-27,-0.016044987985365022
2015-11-28,0.0190220595044448
2015-11-29,0.02028475241457195
2015-11-30,-0.011869159478598457
2015-12-01,-0.005948991556708028
2015-12-02,0.000854117003414423
2015-12-03,0.002666144595498965
2015-12-04,-0.026166526306214855
2015-12-05,0.0047256828951971475
2015-12-06,0.006831322813655616
2015-12-07,0.011434759112550541
2015-12-08,-0.0005519881659449277
2015-12-09,-0.02488623040502902
2015-12-10,-0.017561525842021974
2015-12-11,0.018107632766221515
2015-12-12,-0.024966798024407266
2015-12-13,-0.0032454185595436336
2015-12-14,-0.007379294009677517
2015-12-15,0.003842155434392369
2015-12-16,-0.006088292258107919
2015-12-17,0.0024629959043156457
2015-12-18,0.031027067226296445
2015-12-19,-0.0011078590458207804
2015-12-20,0.02515693325244084
2015-12-21,0.00233164509201389
2015-12-22,0.00937168524232912
2015-12-23,0.004276381043736954
2015-12-24,0.012807572485088459
2015-12-25,0.0014092041888187357
2015-12-26,-0.011033819133850487
2015-12-27,-0.011678474439275055
2015-12-28,0.0227773158802258
2015-12-29,0.012831750063689862
2015-12-30,0.017164834221931935
2015-12-31,-0.015755109549446478
2016-01-01,0.01837628474705677
2016-01-02,-0.027159090274855302
2016-01-03,-0.016040020762264295
2016-01-04,0.008048940464291165
2016-01-05,-0.007956682333901566
2016-01-06,-0.007548767411099999
2016-01-07,-0.003631235284739076
2016-01-08,0.006455707897590202
2016-01-09,0.005809801830636285
2016-01-10,-0.009303675034200598
2016-01-11,0.005739720094468659
2016-01-12,0.003421177915223783
2016-01-13,0.005587177577394353
2016-01-14,-0.004089994078018355
2016-01-15,-0.015198771958703228
2016-01-16,-0.03165804050807064
2016-01-17,-0.043839114224142994
2016-01-18,-0.008683175200638549
2016-01-19,-0.019010714455011457
2016-01-20,0.01618602186763929
2016-01-21,-0.0005136687358197056
2016-01-22,-0.031439956258586976
2016-01-23,-0.015267209911599688
2016-01-24,-0.026021451059849765
2016-01-25,0.00315011936976739
2016-01-26,0.00294151855398872
2016-01-27,-0.0010377844752013088
2016-01-28,-0.014933627215731216
2016-01-29,0.010761902020711922
2016-01-30,0.011097667889085727
2016-01-31,-0.00768743159872487
2016-02-01,-0.03217381748848125
2016-02-02,0.009978394518761702
2016-02-03,-0.010879307697850393
2016-02-04,-0.00459157467963367
2016-02-05,0.0007054933928067886
2016-02-06,-0.021648208620456466
2016-02-07,-0.007553493809106637
2016-02-08,0.005286040938004
2016-02-09,7.61967000684205e-05
2016-02-10,-0.010755058027881792
2016-02-11,0.011865635695848198
2016-02-12,-0.007251805853647708
2016-02-13,-0.008050264324248602
2016-02-14,0.030989219864677287
2016-02-15,0.0040244350106737325
2016-02-16,0.02891963147247001
2016-02-17,-0.014611034151992719
2016-02-18,-0.01747557638764552
2016-02-19,-0.010461321030159398
2016-02-20,0.020806991683861575
2016-02-21,-0.011955715808826595
2016-02-22,0.0019751345891385608
2016-02-23,0.025805207187401757
2016-02-24,0.01923462220350669
2016-02-25,0.015122147511708928
2016-02-26,-0.0303863426815969
2016-02-27,0.003475618305858408
2016-02-28,-0.006419280879067291
2016-02-29,0.006388865466834259
2016-03-01,0.001355012406761169
2016-03-02,0.007939212563216502
2016-03-03,-0.0028892262705191296
2016-03-04,0.0038206038932797615
2016-03-05,-0.0014058941723024132
2016-03-06,-0.0024095243967326985
2016-03-07,0.00931892054030703
2016-03-08,0.01106082608013037
2016-03-09,-0.017346790222464326
2016-03-10,0.030917746736597085
2016-03-11,-0.014333845995075367
2016-03-12,-0.018031832940238135
2016-03-13,-0.008375791065414973
2016-03-14,-0.0014106187717217722
2016-03-15,-0.044737437878213604
2016-03-16,-0.008381475164602858
2016-03-17,-0.008198302717534522
2016-03-18,-0.011967855012362638
2016-03-19,0.028205906634155786
2016-03-20,-0.011129972572734959
2016-03-21,0.019325608274140205
2016-03-22,0.014868962217187365
2016-03-23,-0.008465972413736478
2016-03-24,0.01437367065338635
2016-03-25,0.021262883160737323
2016-03-26,-0.017078257700916533
2016-03-27,-0.007395647863818633
2016-03-28,0.014304003883251593
2016-03-29,-0.025835272537457876
2016-03-30,-0.0009028992632795774
2016-03-31,0.009212090292002761
2016-04-01,-0.030660969044340347
2016-04-02,0.021208971882696437
2016-04-03,-0.005420122155636364
2016-04-04,-6.364319153595588e-05
2016-04-05,0.013221501612245445
2016-04-06,-0.021422706304719763
2016-04-07,-0.016241002627275347
2016-04-08,-0.01825143975516963
2016-04-09,-0.016618863275968287
2016-04-10,-0.04521996530296046
2016-04-11,-0.030354755115247878
2016-04-12,0.03010928748143349
2016-04-13,-0.02965593099765107
2016-04-14,0.030939190810046924
2016-04-15,0.005166130350871878
2016-04-16,-0.005026564779037179
2016-04-17,0.02646783640846162
2016-04-18,0.0008479419790425879
2016-04-19,0.012869156763976486
2016-04-20,-0.009803429500588767
2016-04-21,0.005509364213715173
2016-04-22,-0.010864391178997734
2016-04-23,-0.00853529843430878
2016-04-24,0.0006031847246270594
2016-04-25,0.005341246184051185
2016-04-26,0.016446938776251585
2016-04-27,0.017279960443663755
2016-04-28,0.03597378162603837
2016-04-29,-0.016789168765073414
2016-04-30,0.016898980373450945
2016-05-01,0.01133157591309697
2016-05-02,0.00944770425154795
2016-05-03,0.019532955854773437
2016-05-04,-0.005600055348412014
2016-05-05,-0.009076002228123992
2016-05-06,0.002908122646641642
2016-05-07,-0.027586279234483313
2016-05-08,-0.013947280591543154
2016-05-09,-0.018927365789596196
2016-05-10,0.012220230479532246
2016-05-11,0.0006789795893185069
2016-05-12,-0.021266591028764048
2016-05-13,-0.006681771823584759
2016-05-14,0.012438346242997778
2016-05-15,0.005300582693974709
2016-05-16,-0.007321279807038894
2016-05-17,0.0170074766344539
2016-05-18,0.012067843787411991
2016-05-19,0.011631791419195014
2016-05-20,0.0037196581514833404
2016-05-21,0.0016908894034184385
2016-05-22,-0.004902384510210855
2016-05-23,0.00013469889920725286
2016-05-24,-0.0033535903646567666
2016-05-25,0.009053479830238187
2016-05-26,-0.01931224344204996
2016-05-27,0.004621706389516644
2016-05-28,-0.008969031219601242
2016-05-29,0.0012869190471040959
2016-05-30,-0.01642142905461641
2016-05-31,-0.0016029800887673584
2016-06-01,0.003759365354131683
2016-06-02,-0.0026076800443370907
2016-06-03,0.01446718967307925
2016-06-04,0.002726479950370564
2016-06-05,0.011366493188600613
2016-06-06,-0.0068302191859757055
2016-06-07,-0.01062935619301475
2016-06-08,0.034130469525287754
2016-06-09,-0.02192602474810912
2016-06-10,-0.021674031837805363
2016-06-11,0.018512309514070235
2016-06-12,0.014069881392902106
2016-06-13,-0.017102581458660504
2016-06-14,0.010752142601275771
2016-06-15,-0.008867160189070411
2016-06-16,0.00797968628548773
2016-06-17,-0.0035148474461585977
2016-06-18,-0.03909350204891848
2016-06-19,0.011940700267839999
2016-06-20,0.006484658589481329
2016-06-21,-0.010327978036938634
2016-06-22,0.009887753261228704
2016-06-23,-0.015790231175722313
2016-06-24,-0.0066619678438586405
2016-06-25,0.0029668181635897906
2016-06-26,0.018228000006668355
2016-06-27,0.004459153248303815
2016-06-28,0.014327770430815567
2016-06-29,0.010619112859190594
2016-06-30,-0.002694904149184163
2016-07-01,-0.020802535803206568
2016-07-02,0.010219249976162859
2016-07-03,0.012651583461754434
2016-07-04,-0.017001898017020456
2016-07-05,-0.013934379914710027
2016-07-06,0.01710545642314032
2016-07-07,-0.0037868844004556035
2016-07-08,-0.025123194288161677
2016-07-09,0.0375152433526289
2016-07-10,-0.00981018489242147
2016-07-11,0.00438809457042133
2016-07-12,0.014002631391536902
2016-07-13,-0.012542059660243132
2016-07-14,0.011682462484201572
2016-07-15,0.028999753915860405
2016-07-16,0.004571389301498252
2016-07-17,0.01071016806682823
2016-07-18,-0.010051659351669628
2016-07-19,0.02128757637528844
2016-07-20,-0.0034122025041942727
2016-07-21,0.010512876743253852
2016-07-22,-0.025810339450994313
2016-07-23,-0.003542496536744988
2016-07-24,0.01357689290031816
2016-07-25,0.01627018399797331
2016-07-26,-0.02986264002927652
2016-07-27,0.01061368595908152
2016-07-28,-0.01146545595894477
2016-07-29,-0.011716710783809758
2016-07-30,0.0009153208230106014
2016-07-31,-0.024654704200204658
2016-08-01,0.013844706432388554
2016-08-02,-0.011259393438863396
2016-08-03,-0.0050734983772147135
2016-08-04,-0.006698880938419083
2016-08-05,0.0055212777473707675
2016-08-06,-0.019545073890710585
2016-08-07,-0.018892998986813847
2016-08-08,-0.02562510001080942
2016-08-09,0.02269866012302124
2016-08-10,-0.005358562608708262
2016-08-11,-0.015425929315663889
2016-08-12,-0.014408359736860055
2016-08-13,0.002075852307866999
2016-08-14,0.009989177226028989
2016-08-15,-0.008254018148697417
2016-08-16,-0.01298471705433335
2016-08-17,0.024929577399982694
2016-08-18,-0.006731635659838919
2016-08-19,-0.026224145445518987
2016-08-20,0.03225858716003205
2016-08-21,0.003236150301304974
2016-08-22,-0.00021865201978021886
2016-08-23,-0.01957067194797113
2016-08-24,-0.019994137364259368
2016-08-25,0.010844099862014733
2016-08-26,-0.024379269145211935
2016-08-27,0.013786791858104941
2016-08-28,-0.016746068559272187
2016-08-29,-0.015989567595693366
2016-08-30,-0.024031630664453796
2016-08-31,-0.0002320739102569247
2016-09-01,-0.0043854159003852144
2016-09-02,0.014898864922571642
2016-09-03,-0.02033713344791932
2016-09-04,0.009984093037614494
2016-09-05,0.014751418634712188
2016-09-06,0.008121127811035578
2016-09-07,0.02225620602876255
2016-09-08,0.002067038817210598
2016-09-09,0.020650291404688437
2016-09-10,0.019296741250059313
2016-09-11,-0.02360542222129658
2016-09-12,-0.004792648746780204
2016-09-13,-0.0051494385817691946
2016-09-14,0.00406973721044146
2016-09-15,-0.004213695791165928
2016-09-16,0.014003898201857767
2016-09-17,-0.012622175993767026
2016-09-18,-0.015100469875235611
2016-09-19,-0.03902622039900183
2016-09-20,-0.005167843738189126
2016-09-21,0.013039663458044082
2016-09-22,-0.03219235270045173
2016-09-23,0.0006172354538012126
2016-09-24,0.01623262255679858
2016-09-25,-0.0033395568162091216
2016-09-26,0.005581770845074496
2016-09-27,-0.0038591067748851016
2016-09-28,-0.006087826984792377
2016-09-29,0.0004989518684799243
2016-09-30,-0.01021646763720041
2016-10-01,0.014188246606501087
2016-10-02,0.02082603852256626
2016-10-03,-0.008194020829598636
2016-10-04,0.004520533761194878
2016-10-05,0.007882111662868008
2016-10-06,-0.010220438645594632
2016-10-07,0.018501636380802156
2016-10-08,0.015197090060979246
2016-10-09,0.036854916054114506
2016-10-10,0.02004418248383133
2016-10-11,-0.019870284293304175
2016-10-12,0.005108343046063002
2016-10-13,-0.0072307911474706055
2016-10-14,0.01650701027968382
2016-10-15,-0.001300446762521279
2016-10-16,0.0015891050958500852
2016-10-17,0.01329403173820043
2016-10-18,-0.016452037859548407
2016-10-19,-0.0030461310938684205
2016-10-20,0.02323534724649523
2016-10-21,0.03545710295089233
2016-10-22,-0.00011863786564814127
2016-10-23,-0.023020058866739412
2016-10-24,0.013156863684332443
2016-10-25,0.013850306621612685
2016-10-26,-0.001305153329912545
2016-10-27,-0.006363302108117308
2016-10-28,-0.0023207250114095634
2016-10-29,0.0040069988355977415
2016-10-30,-0.009010280069020937
2016-10-31,0.0003807041025132296
2016-11-01,0.011908547972206307
2016-11-02,-0.0048149061341971056
2016-11-03,0.0066963518920934995
2016-11-04,-0.007848712657136603
2016-11-05,0.007914774827673776
2016-11-06,-0.005152828292627865
2016-11-07,0.012542644561271299
2016-11-08,-0.010374172263272752
2016-11-09,0.005558372337600037
2016-11-10,0.0020102047891441543
2016-11-11,-0.017955673959250795
2016-11-12,0.020364676812289817
2016-11-13,-0.01739644290895359
2016-11-14,-0.005369240716254442
2016-11-15,-0.019787010796897375
2016-11-16,0.02040830366195423
2016-11-17,-0.002599507469089657
2016-11-18,-0.007754253749197693
2016-11-19,-0.0012205784559840005
2016-11-20,-0.0023479718382396486
2016-11-21,0.0369240470101968
2016-11-22,0.002283398503837075
2016-11-23,0.0023863376807227166
2016-11-24,0.004746070692740245
2016-11-25,-0.006432640782717658
2016-11-26,0.018683590805080197
2016-11-27,0.04894833395009268
2016-11-28,-0.004866926233405233
2016-11-29,-0.012012705422463243
2016-11-30,0.005011014537094072
2016-12-01,-0.043820972964188964
2016-12-02,0.021879113273733708
2016-12-03,0.00598658734075852
2016-12-04,-0.008556547127301917
2016-12-05,-0.004931477084551661
2016-12-06,0.013562278322887256
2016-12-07,-0.006914032615291665
2016-12-08,0.021098897553964324
2016-12-09,0.0026331210344503475
2016-12-10,-0.026689891167540947
2016-12-11,-0.007097624295832272
2016-12-12,0.02679522631235476
2016-12-13,0.007650384301611135
2016-12-14,0.026649209605154045
2016-12-15,-0.010197054445798548
2016-12-16,0.0050711046209621635
2016-12-17,-0.0009054953353374584
2016-12-18,0.007604839841081956
2016-12-19,0.012016035477131037
2016-12-20,-0.003064781409483075
2016-12-21,-0.007084552366615204
2016-12-22,-0.009979341270361597
2016-12-23,-0.004200854990176417
2016-12-24,-0.029017151427015664
2016-12-25,-0.020400356436515055
2016-12-26,0.019119950236536454
2016-12-27,0.02957636783252915
2016-12-28,-0.0013746314543882088
2016-12-29,-0.0011711416469155633
2016-12-30,-0.003081933865277997
2016-12-31,-0.021662675919068675
2017-01-01,0.0012614285761047839
2017-01-02,-0.001988872237481676
2017-01-03,-0.0005023790451311738
2017-01-04,-0.005240674632719267
2017-01-05,-0.005276656874879104
2017-01-06,0.015646425820640353
2017-01-07,-0.016304794756196506
2017-01-08,0.014876271431934818
2017-01-09,0.005193117770524003
2017-01-10,-0.004290298575023388
2017-01-11,0.005141109740542049
2017-01-12,0.00699039476192187
2017-01-13,-0.02404932635338719
2017-01-14,0.04511764878072211
2017-01-15,-0.007393850965184079
2017-01-16,-0.006111768798892414
2017-01-17,0.026418426250908622
2017-01-18,-0.003947451950420233
2017-01-19,0.01909719351661754
2017-01-20,-0.02788770813824737
2017-01-21,0.01872241221139781
2017-01-22,-0.04255418468470962
2017-01-23,0.0011821080591032374
2017-01-24,0.012258053535028957
2017-01-25,0.013610452567918152
2017-01-26,0.014817954670777178
2017-01-27,0.024778767166225624
2017-01-28,-0.015066867762136837
2017-01-29,-0.010532989664833958
2017-01-30,-0.009802389624852026
2017-01-31,-0.015297510015916504
2017-02-01,-0.0004234152328036478
2017-02-02,0.0015995748302639612
2017-02-03,-0.0051991381722718
2017-02-04,-0.0017235578678024277
2017-02-05,0.005754368990867009
2017-02-06,-0.006917263796335171
2017-02-07,0.006765016877912977
2017-02-08,-0.0003981746825266752
2017-02-09,-0.04539721332521307
2017-02-10,-0.020538556189598434
2017-02-11,-0.0034253717608609957
2017-02-12,-0.001618671567700125
2017-02-13,-0.01118810343500598
2017-02-14,-0.024325675327725782
2017-02-15,0.005624651964160066
2017-02-16,0.017496774538979798
2017-02-17,-0.003151906686825967
2017-02-18,0.014706153502315633
2017-02-19,-0.03533311806251582
2017-02-20,-0.0034104313612468573
2017-02-21,0.020581469630911675
2017-02-22,-0.017621367886371808
2017-02-23,-0.002353375782078393
2017-02-24,0.020041629287938623
2017-02-25,-0.0022723188272665285
2017-02-26,-0.008616663820133375
2017-02-27,-0.014821470395072756
2017-02-28,-0.00033607281341929696
2017-03-01,0.015931482089169613
2017-03-02,0.003673650672955997
2017-03-03,0.00010491217273767006
2017-03-04,0.0012575705274449067
2017-03-05,0.016772608920118337
2017-03-06,0.023639921791516416
2017-03-07,-0.0028034806035073245
2017-03-08,-0.003342464338481066
2017-03-09,0.001824662646044306
2017-03-10,0.008650113111342561
2017-03-11,-0.007060044287937051
2017-03-12,0.021138436372649894
2017-03-13,-0.014778422247979761
2017-03-14,0.008574249302543135
2017-03-15,-0.03135565748345015
2017-03-16,0.009378348158272543
2017-03-17,-0.010129512689027287
2017-03-18,0.005414905280286542
2017-03-19,0.02058367756339541
2017-03-20,-0.0033510010401858192
2017-03-21,0.03498627618355554
2017-03-22,-0.011481811819580967
2017-03-23,-0.0029823096340811928
2017-03-24,-0.012383557160635772
2017-03-25,-0.005283735771860143
2017-03-26,0.018962531716629316
2017-03-27,-0.009340217854886479
2017-03-28,-0.012513264120639911
2017-03-29,-0.0016397003033807867
2017-03-30,-0.012406306395368105
2017-03-31,0.0032460613740845634
2017-04-01,-0.0012059555717366388
2017-04-02,0.005148827005690304
2017-04-03,0.03099655479703345
2017-04-04,0.002569271960219055
2017-04-05,-0.00219752812397056
2017-04-06,-0.007499645991882353
2017-04-07,0.013628830320458585
2017-04-08,0.016781173695663787
2017-04-09,0.01965150330273624
2017-04-10,-5.163449230538575e-05
2017-04-11,-0.006204399356596446
2017-04-12,0.014385523926768062
2017-04-13,-0.0046645771169708805
2017-04-14,-0.004625990038500616
2017-04-15,-0.009492904183486806
2017-04-16,-0.008286125762245078
2017-04-17,0.021539047568206682
2017-04-18,-0.0010600193054628448
