date,portfolio_return
2015-03-22,-0.009386027697232003
2015-03-23,0.003017016550938607
2015-03-24,0.0002983648327278086
2015-03-25,0.004453170396986609
2015-03-26,0.003261667236449708
2015-03-27,-0.006570763666623662
2015-03-28,-0.002459260723158049
2015-03-29,-0.0036911735973897235
2015-03-30,-0.008090265628115075
2015-03-31,0.002956407025071052
2015-04-01,-0.00514069565067631
2015-04-02,0.0015371361587759214
2015-04-03,0.002445740516816846
2015-04-04,0.009090159749577066
2015-04-05,0.00415502207177936
2015-04-06,0.005226762218914878
2015-04-07,-0.006721092889440195
2015-04-08,-0.008493764228332135
2015-04-09,-0.007998671967549914
2015-04-10,-0.007651971304664251
2015-04-11,0.002541848805380958
2015-04-12,-0.009959398207799758
2015-04-13,-0.004991695280359608
2015-04-14,-0.003057023898374447
2015-04-15,0.0024149180084769763
2015-04-16,0.013905113391862478
2015-04-17,-0.004830702851471675
2015-04-18,0.010077648432580782
2015-04-19,-0.0053186367967333085
2015-04-20,0.005197846673200619
2015-04-21,0.012293965907869303
2015-04-22,0.003621180334192224
2015-04-23,0.007901440967423273
2015-04-24,-0.00012779719305709713
2015-04-25,0.003430418968519882
2015-04-26,0.003849117425285524
2015-04-27,-0.006153471509394291
2015-04-28,-0.0007201102312001091
2015-04-29,-0.0015450699405246413
2015-04-30,0.0014090562841537644
2015-05-01,-0.009107154676295734
2015-05-02,-0.003519054093720479
2015-05-03,-0.002040720067585705
2015-05-04,0.0036170686241099505
2015-05-05,0.008931785870664774
2015-05-06,0.0007878451348481093
2015-05-07,0.0023594852472834838
2015-05-08,-0.004080828008270695
2015-05-09,0.0014428762301501327
2015-05-10,-0.009376101368711512
2015-05-11,-0.002373409912314866
2015-05-12,0.0045542485275097905
2015-05-13,-0.004304037978312598
2015-05-14,0.0013179991967447865
2015-05-15,0.008571193650036
2015-05-16,-0.005321667838749319
2015-05-17,0.0015794094480210824
2015-05-18,0.0021513036356222053
2015-05-19,0.007140930530889651
2015-05-20,-3.891289834548155e-05
2015-05-21,-0.001177123142398977
2015-05-22,0.006362363512521381
2015-05-23,-0.0018058186238668365
2015-05-24,0.008510952418107813
2015-05-25,0.0007955985539755519
2015-05-26,-0.006121483575104088
2015-05-27,-0.009500076526934954
2015-05-28,-0.0038925901744551747
2015-05-29,-0.001907340444090465
2015-05-30,0.0019815289940100962
2015-05-31,-0.0017591854981485653
2015-06-01,0.008801979929513034
2015-06-02,-0.00016064886906712187
2015-06-03,0.0033643852157150354
2015-06-04,0.00038130559752476943
2015-06-05,-0.0033646466744200803
2015-06-06,-0.004343296013105985
2015-06-07,-0.013950509440304959
2015-06-08,-0.008452914331604689
2015-06-09,-0.003351371022061113
2015-06-10,0.0031957627720743597
2015-06-11,-0.010638382244608134
2015-06-12,0.007899609796492856
2015-06-13,-5.167858671853388e-05
2015-06-14,0.005217578889681747
2015-06-15,-0.002997853372477464
2015-06-16,0.003310419491320502
2015-06-17,-0.0055222009688118915
2015-06-18,-0.006496742822555909
2015-06-19,0.0018897032206628018
2015-06-20,-0.003449321346461089
2015-06-21,0.011869431489814569
2015-06-22,0.005408415352322286
2015-06-23,-0.003358635389306321
2015-06-24,0.0018974169881177414
2015-06-25,-0.0002030304429080618
2015-06-26,0.004905890994655809
2015-06-27,0.0012926814131222562
2015-06-28,-0.0055445230180487266
2015-06-29,0.0022770542351515932
2015-06-30,-0.0017404248699582495
2015-07-01,-0.0027125155424748207
2015-07-02,0.0030877519072952395
2015-07-03,0.004543200705327417
2015-07-04,0.001587409979551794
2015-07-05,-0.009593197990330524
2015-07-06,0.006672573645523702
2015-07-07,0.0056288265235177656
2015-07-08,-0.0007284664748267343
2015-07-09,-0.002945945460235083
2015-07-10,0.0022955436162278896
2015-07-11,0.007162978699068303
2015-07-12,-0.0012871397406862513
2015-07-13,0.0023409538949003784
2015-07-14,-0.00205262484705504
2015-07-15,0.0010617352989562758
2015-07-16,0.0032490770738507323
2015-07-17,-0.0018305154197831418
2015-07-18,0.004341232384755544
2015-07-19,-0.003488397782912078
2015-07-20,-0.0005174077858090875
2015-07-21,0.0015420678534342697
2015-07-22,-0.0038813788457042
2015-07-23,-0.0049276528638424666
2015-07-24,0.003270333830010878
2015-07-25,0.004295462300444381
2015-07-26,0.00366908474343499
2015-07-27,0.00799542480709144
2015-07-28,-0.006432358339127195
2015-07-29,-0.00454476970972787
2015-07-30,-0.004286138541866893
2015-07-31,-0.00023172900777806472
2015-08-01,0.0035379050963887985
2015-08-02,-0.007141235572023584
2015-08-03,0.002135110143210712
2015-08-04,0.005431648207753365
2015-08-05,-0.005466285109961218
2015-08-06,0.008995757535967942
2015-08-07,-0.0025551068963686396
2015-08-08,0.002965083369620963
2015-08-09,0.0034108364152779258
2015-08-10,0.0027411441136210163
2015-08-11,0.0005963255144679416
2015-08-12,-0.002452715157019338
2015-08-13,0.0025425942043581433
2015-08-14,0.0009081859418115742
2015-08-15,0.006522935326360926
2015-08-16,-0.008215736446580106
2015-08-17,0.009716177444922123
2015-08-18,0.0014464166227891088
2015-08-19,-0.0035579020245406143
2015-08-20,0.004104693283955665
2015-08-21,-0.002156840687381812
2015-08-22,-0.0036912063043019285
2015-08-23,-0.0006500968565748645
2015-08-24,-0.0015912423501678607
2015-08-25,-0.0007926849644573272
2015-08-26,0.0029822586368292575
2015-08-27,-0.004625675412450039
2015-08-28,0.008482794516584295
2015-08-29,0.004558586327250261
2015-08-30,0.0018969895193071797
2015-08-31,-0.005543502921574108
2015-09-01,0.0037914706322175486
2015-09-02,-0.0016131112063105793
2015-09-03,-0.0031181212872432446
2015-09-04,-0.00020088294613209643
2015-09-05,-0.0003922583172111787
2015-09-06,0.0031152422306241073
2015-09-07,0.0021275892768032253
2015-09-08,-0.004578224668718294
2015-09-09,0.0009494699616737691
2015-09-10,0.009108241164041735
2015-09-11,0.008408317626781086
2015-09-12,-0.004482149796720905
2015-09-13,0.005414759789371781
2015-09-14,-0.005478678130162223
2015-09-15,-0.000979653644922576
2015-09-16,9.43385315645102e-05
2015-09-17,0.004195058832849446
2015-09-18,0.005023131235733908
2015-09-19,-0.004273978381532186
2015-09-20,0.008081450484832215
2015-09-21,0.003760756124717834
2015-09-22,0.0012651148497617856
2015-09-23,0.007123917612639127
2015-09-24,-0.008812782265573721
2015-09-25,0.005879722294794606
2015-09-26,0.0006158228326732898
2015-09-27,-0.006506595858480624
2015-09-28,-0.001354964776629589
2015-09-29,0.014570353644639423
2015-09-30,0.008274381076257284
2015-10-01,-0.003236023117214207
2015-10-02,0.007481920972066518
2015-10-03,-0.004350862374679638
2015-10-04,-0.0015080920546882866
2015-10-05,0.0013400812369668723
2015-10-06,-0.002288783030944612
2015-10-07,0.008748984674411273
2015-10-08,-0.004019959487667015
2015-10-09,-0.006383990600857142
2015-10-10,-0.0006331468404302269
2015-10-11,0.0004166076121698768
2015-10-12,0.00012732858121524657
2015-10-13,0.014152072489096962
2015-10-14,0.003235549205725328
2015-10-15,0.0008561479541400034
2015-10-16,-0.0022151372476259747
2015-10-17,-0.0068862717454608036
2015-10-18,-0.003853579869865071
2015-10-19,-0.0033978650434045568
2015-10-20,-0.005886611046684569
2015-10-21,-0.0020738636394424348
2015-10-22,-0.0021253481499742097
2015-10-23,-0.008909170663385793
2015-10-24,0.007495972376448803
2015-10-25,-0.0031609337646067628
2015-10-26,0.004072959672680069
2015-10-27,-0.0033690976469953554
2015-10-28,-0.0023871037686895155
2015-10-29,0.00018506756644563705
2015-10-30,-0.009790502962320018
2015-10-31,0.0022894445068324413
2015-11-01,0.0012658274259076648
2015-11-02,0.00316877404366613
2015-11-03,-1.151703708454643e-05
2015-11-04,-0.0036003302587917373
2015-11-05,0.008899772136596502
2015-11-06,-0.004190944679399005
2015-11-07,0.001762952166787585
2015-11-08,0.0031884534156618296
2015-11-09,0.0017304709868690336
2015-11-10,0.008279743250624852
2015-11-11,0.005493985935762756
2015-11-12,-0.0015127758009552692
2015-11-13,-0.00469162683513518
2015-11-14,0.0036412918195682983
2015-11-15,-0.005234232921623419
2015-11-16,-0.0009845090604370169
2015-11-17,-0.008897522767331637
2015-11-18,-0.006688733128279242
2015-11-19,0.0009198227909539186
2015-11-20,0.008918253115995187
2015-11-21,-0.006210431272397691
2015-11-22,0.003481768441334222
2015-11-23,0.0036168186916501377
2015-11-24,0.0044287500206762875
2015-11-25,-0.007651738325248591
2015-11-26,0.0019963281182948803
2015-11-27,-0.003062068615345403
2015-11-28,-0.0023679097030105904
2015-11-29,-0.0038054585025335194
2015-11-30,0.001089672585929595
2015-12-01,0.006713892391433175
2015-12-02,0.004550269611977021
2015-12-03,-0.0038410060320443777
2015-12-04,0.00039209991181317133
2015-12-05,0.004787837759329396
2015-12-06,0.006766668839075352
2015-12-07,0.004245349350437471
2015-12-08,0.0009265809705263936
2015-12-09,0.003387049551517254
2015-12-10,-0.006869069418173068
2015-12-11,-0.0018739649872677872
2015-12-12,0.010652665336982049
2015-12-13,-0.005518472938975869
2015-12-14,0.001223054871131904
2015-12-15,-0.0037515977852720685
2015-12-16,-0.0016394892766745384
2015-12-17,-0.00586881089491039
2015-12-18,0.0006882289117201638
2015-12-19,-0.0007263047874401939
2015-12-20,-0.0025045036085907415
2015-12-21,0.003044210219126423
2015-12-22,0.0028691855074046884
2015-12-23,-0.0023692259107564633
2015-12-24,-0.0022300455290556317
2015-12-25,-0.0019765936978126844
2015-12-26,-0.0078006824614486785
2015-12-27,-0.00292749109369905
2015-12-28,0.012174749507693323
2015-12-29,0.008351921678103185
2015-12-30,0.009628459833522842
2015-12-31,0.0012233843493350948
2016-01-01,0.0044463006608238655
2016-01-02,0.0020049043596730405
2016-01-03,0.0030766863045957604
2016-01-04,0.0012710053855185374
2016-01-05,0.005201966843827284
2016-01-06,0.005981385914924694
2016-01-07,-0.007268393289059636
2016-01-08,-0.0038965109109701723
2016-01-09,0.0038126367326689736
2016-01-10,-0.0006968004618924954
2016-01-11,-0.0024136885156076844
2016-01-12,0.005633863691278324
2016-01-13,-0.00500756827479046
2016-01-14,0.005404212886454205
2016-01-15,-0.0008475300344208926
2016-01-16,0.0036580794827202412
2016-01-17,-0.005557658661650628
2016-01-18,0.0013017618692381723
2016-01-19,-0.002462032376293469
2016-01-20,0.005526695526280113
2016-01-21,0.0036556422129214493
2016-01-22,0.002946722246234877
2016-01-23,0.003641386304165034
2016-01-24,0.005873036537363415
2016-01-25,0.005481110802594159
2016-01-26,0.003155268983304621
2016-01-27,0.009532178138918025
2016-01-28,0.004683976296553235
2016-01-29,0.004750638868488496
2016-01-30,0.012031497396526274
2016-01-31,0.0015749228699724327
2016-02-01,0.007327100972651324
2016-02-02,0.0030615613640383827
2016-02-03,-0.001521013296903739
2016-02-04,0.002384700838176192
2016-02-05,-0.008822256281857723
2016-02-06,0.0029874873357125017
2016-02-07,-0.005298055841052447
2016-02-08,0.006321459870548078
2016-02-09,-0.004188133008345412
2016-02-10,0.004168496149089966
2016-02-11,0.004386744374812044
2016-02-12,-0.003784674022300596
2016-02-13,0.008130819425951846
2016-02-14,0.001737974085886439
2016-02-15,-0.003808545540710213
2016-02-16,0.004015898827296927
2016-02-17,0.0008558788404127262
2016-02-18,-0.0004969329580912822
2016-02-19,0.004081621236919454
2016-02-20,0.0051748213833117465
2016-02-21,0.002312792371867932
2016-02-22,-0.004280189503245531
2016-02-23,0.00191092008566455
2016-02-24,0.005735983475016495
2016-02-25,0.0014754778991513363
2016-02-26,-0.0025463357655037384
2016-02-27,0.0017931962270243658
2016-02-28,-0.0036253734581550697
2016-02-29,-0.005899585640167194
2016-03-01,-0.007656246635865541
2016-03-02,-0.0011049822219867326
2016-03-03,0.009123150121530574
2016-03-04,0.0026257858568637694
2016-03-05,0.009428868743841436
2016-03-06,0.00036114281361273123
2016-03-07,0.004823099495061749
2016-03-08,0.0067060977894799235
2016-03-09,0.0013370412574279533
2016-03-10,0.003337575819468779
2016-03-11,-0.006024396156424719
2016-03-12,0.01535264995776579
2016-03-13,-0.0033955122509445644
2016-03-14,0.012088237314708773
2016-03-15,0.0018332821184555738
2016-03-16,0.0021317962104651575
2016-03-17,0.0011774434566943367
2016-03-18,-0.0037709864422611917
2016-03-19,0.003817591173459201
2016-03-20,-0.0032244211826362927
2016-03-21,0.010037722863908388
2016-03-22,-0.008626700693455863
2016-03-23,-0.0007386549349362961
2016-03-24,-0.004872110801845145
2016-03-25,0.012160854659791668
2016-03-26,0.0010606547266872354
2016-03-27,-0.002104146093211763
2016-03-28,0.009477753620318545
2016-03-29,-0.005758465605113904
2016-03-30,-0.0022047185267186475
2016-03-31,0.016338094598389554
2016-04-01,0.002463002720907041
2016-04-02,-0.014268519280717809
2016-04-03,0.0013994006843466888
2016-04-04,0.006152966457916575
2016-04-05,0.004141998165242142
2016-04-06,0.007082405827478133
2016-04-07,0.002187148978621277
2016-04-08,-0.0032566635321004426
2016-04-09,-0.0049698710821853695
2016-04-10,0.0047656983362245
2016-04-11,0.0007935652953677027
2016-04-12,-0.002227880782128642
2016-04-13,-0.00654810716906658
2016-04-14,0.0011302564170094682
2016-04-15,-0.00036455232923842507
2016-04-16,0.004989720650501636
2016-04-17,0.0008539977526696331
2016-04-18,-0.008926071533548605
2016-04-19,0.004135741425550884
2016-04-20,-0.002932402770682482
2016-04-21,0.009243154882752598
2016-04-22,0.002390185365209884
2016-04-23,-0.0007924824907147693
2016-04-24,-9.067194516050492e-05
2016-04-25,0.0019524636629515988
2016-04-26,0.008994787968053017
2016-04-27,-0.00012601076649456657
2016-04-28,-0.00626148401050405
2016-04-29,-0.0027437400106448987
2016-04-30,0.0023423887884112824
2016-05-01,-0.0037067822162964214
2016-05-02,0.002155897107051394
2016-05-03,-0.006944473333087951
2016-05-04,0.005406096463660269
2016-05-05,-0.0035647402627756973
2016-05-06,-0.00230204904113067
2016-05-07,0.011941075778194175
2016-05-08,0.009871682680894549
2016-05-09,-0.0050856770664354815
2016-05-10,-0.012413736137469187
2016-05-11,0.003398184073016313
2016-05-12,-0.00857881716246181
2016-05-13,0.004511170879172251
2016-05-14,-0.003330815411825184
2016-05-15,0.005818826601558745
2016-05-16,-0.0008934067994852322
2016-05-17,0.005187101644946122
2016-05-18,0.002688879004127164
2016-05-19,0.003963238743425083
2016-05-20,0.0027329720361982677
2016-05-21,-0.0014983443446124388
2016-05-22,-0.002544552632218203
2016-05-23,-0.0053768365533930565
2016-05-24,-0.004637292942199632
2016-05-25,0.0007276733169764334
2016-05-26,-0.005860778751468142
2016-05-27,-0.004262825994467991
2016-05-28,0.010871722730787603
2016-05-29,0.0022185091697397175
2016-05-30,-0.001501458175973749
2016-05-31,0.009996909174517137
2016-06-01,0.0062811206060392755
2016-06-02,0.006925782498721269
2016-06-03,-0.00409110196500259
2016-06-04,-0.004131500301604536
2016-06-05,-0.0011764191117257438
2016-06-06,-0.0024514375802471384
2016-06-07,0.0067093295089334926
2016-06-08,-0.0035655889462161043
2016-06-09,-0.0012188417041026985
2016-06-10,0.00023140943836051251
2016-06-11,-0.0008311487235634114
2016-06-12,0.0010064575911161663
2016-06-13,0.0029680702773793454
2016-06-14,0.0011317951174293261
2016-06-15,-0.0007291455349310816
2016-06-16,-0.0028456641478977925
2016-06-17,0.00427545866358897
2016-06-18,-0.0014396198837537235
2016-06-19,-0.00044303636138095257
2016-06-20,0.004062440040368764
2016-06-21,-0.007120820368555216
2016-06-22,-0.004277148265146714
2016-06-23,0.001594479285253045
2016-06-24,0.0039011655880357965
2016-06-25,-0.0022731969315161757
2016-06-26,0.002362739302253594
2016-06-27,-0.004419438913401774
2016-06-28,-0.004367145692776056
2016-06-29,0.0051159626172095195
2016-06-30,0.0025809982767655156
2016-07-01,0.0006392306965945747
2016-07-02,-0.0016132739154846596
2016-07-03,0.0005082916633805283
2016-07-04,0.005739111011454324
2016-07-05,-0.005648525285105422
2016-07-06,0.004581601362632336
2016-07-07,0.0011012714582202072
2016-07-08,-0.0030873764324298022
2016-07-09,0.000775323226958279
2016-07-10,0.002416901289956569
2016-07-11,0.009997520857763427
2016-07-12,0.0015798992795045075
2016-07-13,0.004182905178622205
2016-07-14,-0.0008501378925350107
2016-07-15,0.007873907957340873
2016-07-16,-0.003164680198297399
2016-07-17,0.0091588102461259
2016-07-18,0.002616256321384598
2016-07-19,0.0005138265536559003
2016-07-20,0.0007577031923597173
2016-07-21,0.005024471085088324
2016-07-22,-0.002776282533274141
2016-07-23,-0.00037719857364065345
2016-07-24,0.0035592187712924334
2016-07-25,-0.0015822244003756512
2016-07-26,-0.013703529932330679
2016-07-27,-0.0022907219756621022
2016-07-28,-0.0024822419755344467
2016-07-29,0.0018708084975601054
2016-07-30,0.006369398192713444
2016-07-31,0.0010240035484280373
2016-08-01,0.0002023693429617805
2016-08-02,0.002764290273107965
2016-08-03,-0.0030705643572697338
2016-08-04,-0.0030960364871192663
2016-08-05,0.004522579245263611
2016-08-06,0.007865610544294105
2016-08-07,-0.0028903801048004445
2016-08-08,0.0034954980250948525
2016-08-09,-0.0008283091504969775
2016-08-10,-0.0025304594899969515
2016-08-11,-0.0024490544743878528
2016-08-12,0.004728644015437213
2016-08-13,0.0008498313469248227
2016-08-14,-0.001349751276086125
2016-08-15,0.001633175739524379
2016-08-16,-0.0015731929879656261
2016-08-17,0.009461551797561262
2016-08-18,-0.009751693675404979
2016-08-19,-0.003507978202449348
2016-08-20,-0.008671577303196395
2016-08-21,-0.0024557868917184813
2016-08-22,0.0029597173015173117
2016-08-23,0.007717120059606199
2016-08-24,0.006208377001559359
2016-08-25,0.0028858928892588603
2016-08-26,-0.0016487049102602807
2016-08-27,0.0002939766166518245
2016-08-28,0.0002668050286877494
2016-08-29,0.003078526584411409
2016-08-30,-0.003717420817319276
2016-08-31,-0.0008290956856682405
2016-09-01,0.0056068399879452635
2016-09-02,-0.0017685502798952851
2016-09-03,0.004568841358523602
2016-09-04,-0.00011533239847780515
2016-09-05,0.010399751566893193
2016-09-06,-0.003366843078232414
2016-09-07,-0.0021683562308331527
2016-09-08,-0.00020166143638155297
2016-09-09,-0.00729793887618199
2016-09-10,-0.004322036914027612
2016-09-11,-0.006196704202393977
2016-09-12,-0.003421275190371779
2016-09-13,-0.005484400789713199
2016-09-14,0.007423444083921885
2016-09-15,-0.001382972515275123
2016-09-16,0.003850711454548194
2016-09-17,0.0024282981946549707
2016-09-18,-0.0009036464824387187
2016-09-19,0.00010641900710378304
2016-09-20,-0.010668872729951302
2016-09-21,0.004846195577090557
2016-09-22,-0.005953192513882468
2016-09-23,-0.004659182813886921
2016-09-24,0.00035556577997373633
2016-09-25,0.002105788184817555
2016-09-26,-0.004928726414121183
2016-09-27,-0.001279267014833972
2016-09-28,-0.011160133182848742
2016-09-29,-0.0029368973471141178
2016-09-30,-0.0022560478471285355
2016-10-01,0.004377565259610136
2016-10-02,0.0060075053317706194
2016-10-03,-0.010993703366635061
2016-10-04,-0.001945570264285571
2016-10-05,0.002917355727632614
2016-10-06,0.00485530042518877
2016-10-07,0.007912660904071762
2016-10-08,-0.005334285666305403
2016-10-09,4.1789582273023284e-05
2016-10-10,0.0064049834422623825
2016-10-11,0.0034230341408974497
2016-10-12,0.010475494520039881
2016-10-13,0.008699766928736889
2016-10-14,-0.005561924237517574
2016-10-15,-0.007656027495108043
2016-10-16,0.001235331883775255
2016-10-17,0.0012533651796441687
2016-10-18,0.002157546645467456
2016-10-19,0.0016809865763709679
2016-10-20,-0.002179096681847227
2016-10-21,-0.001064516456977505
2016-10-22,-0.00030743384909771073
2016-10-23,-0.0035274506192822107
2016-10-24,-0.004539235800166295
2016-10-25,-0.005349364782929369
2016-10-26,0.005825318607534199
2016-10-27,-0.007574282041435433
2016-10-28,0.00299580233793995
2016-10-29,-0.005906306070317985
2016-10-30,-0.004198215998591546
2016-10-31,-0.0023361906799496124
2016-11-01,0.007594196738690977
2016-11-02,-0.0037596894804981713
2016-11-03,0.0032410905143680584
2016-11-04,-0.004081286976031029
2016-11-05,-0.0017032005888803598
2016-11-06,0.0028421902035326843
2016-11-07,-0.010267716202058165
2016-11-08,0.004992245732012188
2016-11-09,0.00564107688097959
2016-11-10,-0.00058462742403542
2016-11-11,0.005654900148670561
2016-11-12,-0.001590632007890641
2016-11-13,0.0005506140220028009
2016-11-14,0.010056048435207804
2016-11-15,-0.004205842324438239
2016-11-16,0.002936634308126261
2016-11-17,0.0002148457339562022
2016-11-18,0.00821510242706657
2016-11-19,-0.002466184833195019
2016-11-20,-0.00984640671684514
2016-11-21,0.010242747019383634
2016-11-22,-0.005907634797580155
2016-11-23,-0.001841929904061848
2016-11-24,-0.005452764579330151
2016-11-25,0.002204479673886112
2016-11-26,-0.001039998068955732
2016-11-27,-0.0019082244487885062
2016-11-28,0.003794001116058555
2016-11-29,0.006988210007139134
2016-11-30,0.009911107837188272
2016-12-01,0.00669466796196731
2016-12-02,0.008660604420920204
2016-12-03,0.0004019095501908708
2016-12-04,0.004998036718402585
2016-12-05,-0.003959393210711043
2016-12-06,0.0049488910493724345
2016-12-07,-0.004721354097873974
2016-12-08,0.004127115813747903
2016-12-09,-0.00043870960582454896
2016-12-10,0.0013443871842777444
2016-12-11,-0.003343292362156441
2016-12-12,0.005148599382149614
2016-12-13,-0.002667825344767628
2016-12-14,-0.0012178445562146757
2016-12-15,0.002765782737439925
2016-12-16,0.00024047485583102482
2016-12-17,0.0024365342164028004
2016-12-18,0.0005757865939194045
2016-12-19,0.00207783553609033
2016-12-20,-0.0024148774076175328
2016-12-21,-0.0025200221695731114
2016-12-22,0.009337755280242013
2016-12-23,0.0006014669303277808
2016-12-24,0.0018024378204440118
2016-12-25,0.005030888998212019
2016-12-26,0.00837693267748443
2016-12-27,0.002491000656104238
2016-12-28,0.0020447996038746997
2016-12-29,0.005944032117320552
2016-12-30,0.006925724118758557
2016-12-31,-0.004685018731332184
2017-01-01,-0.0018049153319285292
2017-01-02,0.007468319089118196
2017-01-03,0.0032610231633694
2017-01-04,0.009504467904662852
2017-01-05,0.010967531147124867
2017-01-06,0.012012732423832315
2017-01-07,-0.002073332708727754
2017-01-08,-0.0015569296660343198
2017-01-09,-0.0004506392123787851
2017-01-10,-0.010117144684296957
2017-01-11,0.004211812866299669
2017-01-12,-0.013365993021027924
2017-01-13,-0.002278836291060188
2017-01-14,0.0015186194879035892
2017-01-15,-0.004030617506149521
2017-01-16,-0.001256991211316832
2017-01-17,0.014962194363545183
2017-01-18,-0.0011036114999691162
2017-01-19,0.005397923420083839
2017-01-20,-0.0034592197011024104
2017-01-21,0.003133708609946516
2017-01-22,-0.008520410612459488
2017-01-23,0.001255374797725948
2017-01-24,0.002575714689415633
2017-01-25,-0.006348644131050398
2017-01-26,0.011161921883237225
2017-01-27,-0.0038270194810222794
2017-01-28,-0.006905145149710092
2017-01-29,-0.0008443638763702419
2017-01-30,-0.0036758113456590957
2017-01-31,0.001008096501237476
2017-02-01,0.0021345393435625156
2017-02-02,0.013228286178701261
2017-02-03,0.014339070986102573
2017-02-04,-0.002303970587819851
2017-02-05,-0.0022215752239518253
2017-02-06,0.0035484339088725897
2017-02-07,-0.0022312272681259226
2017-02-08,0.004277241893134713
2017-02-09,-0.00891964146239242
2017-02-10,-0.003827779219087936
2017-02-11,0.0039115408154254926
2017-02-12,0.006165622191521464
2017-02-13,0.0008692793789217654
2017-02-14,-0.009325537916232127
2017-02-15,-0.0004285490166935548
2017-02-16,0.00028332434327923506
2017-02-17,0.005932154552536828
2017-02-18,0.0015247015951778864
2017-02-19,-0.003010721719618948
2017-02-20,-0.004172006646123039
2017-02-21,-0.0048109931993850505
2017-02-22,0.004524716391580429
2017-02-23,0.0011056311949349982
2017-02-24,0.002911749460265728
2017-02-25,0.004745426243866253
2017-02-26,-0.004913495108875476
2017-02-27,-0.006207083752377741
2017-02-28,-0.005821289050441737
2017-03-01,-0.0013212880368753156
2017-03-02,-0.00041378671168751597
2017-03-03,-0.007204644530388222
2017-03-04,0.0029152967484032807
2017-03-05,-0.0015314735704103641
2017-03-06,0.004917276219630998
2017-03-07,-0.003668565293468142
2017-03-08,-0.0008232115336321447
2017-03-09,-0.005288780668196611
2017-03-10,-0.0009292133632536398
2017-03-11,0.007594065098411377
2017-03-12,0.005188588807175396
2017-03-13,-0.005829692066866662
2017-03-14,0.010733608677368106
2017-03-15,-0.007150413581903743
2017-03-16,0.0005126645209982028
2017-03-17,0.0034133251634408035
2017-03-18,-0.006104706776197755
2017-03-19,0.0093820744968642
2017-03-20,-0.0007069571794602306
2017-03-21,0.00041585947526717726
2017-03-22,-0.004029139447704954
2017-03-23,0.0005981147645451983
2017-03-24,-0.005194142825118357
2017-03-25,0.005783465238073542
2017-03-26,-0.008100184762483838
2017-03-27,-0.008436253018052163
2017-03-28,-0.0010316497063676757
2017-03-29,0.0026548840343434826
2017-03-30,0.0006705566880872503
2017-03-31,0.0029621840300029074
2017-04-01,0.00029893342058824547
2017-04-02,-0.0008223209030785304
2017-04-03,0.00016996560823466403
2017-04-04,-0.0019224440812569263
2017-04-05,-0.0043824045522586055
2017-04-06,0.010708189077260103
2017-04-07,0.014502378170681613
2017-04-08,0.007620272534229534
